path,package,class,lines,sha1
thaumcraft/common/entities/monster/EntityTaintPig.java,thaumcraft.common.entities.monster,EntityTaintPig,175,cee00d0b39c1258d409ab32fd00d2689964bca49
thaumcraft/common/entities/monster/EntityTaintSheep.java,thaumcraft.common.entities.monster,EntityTaintSheep,277,8142dee4b62c007d837b105bb57077b124709692
thaumcraft/common/entities/monster/EntityTaintSpider.java,thaumcraft.common.entities.monster,EntityTaintSpider,83,fc275c6a9a78c6dbc5898ea8419e8c48c227dc33
thaumcraft/common/entities/monster/EntityTaintSpore.java,thaumcraft.common.entities.monster,EntityTaintSpore,302,b1065d63ec2d7e2f7e5e1ee481b2ea368a375bc8
thaumcraft/common/entities/monster/EntityTaintSporeSwarmer.java,thaumcraft.common.entities.monster,EntityTaintSporeSwarmer,186,25cf402f4598984a022c385e5036c974465cb177
thaumcraft/common/entities/monster/EntityTaintSwarm.java,thaumcraft.common.entities.monster,EntityTaintSwarm,398,99bbe2aa617854ae00ce08676f99b5ac3e5db957
thaumcraft/common/entities/monster/EntityTaintVillager.java,thaumcraft.common.entities.monster,EntityTaintVillager,222,b912a907ed66838bb5d8dac5f2eeb60bcad2eb9e
thaumcraft/common/entities/monster/EntityTaintacle.java,thaumcraft.common.entities.monster,EntityTaintacle,377,69cbeba174842c198d6ad0dd5e0aa35d27114dad
thaumcraft/common/entities/monster/EntityTaintacleSmall.java,thaumcraft.common.entities.monster,EntityTaintacleSmall,56,209bf94b6f834e5817ae59a3887f41deb68f2036
thaumcraft/common/entities/monster/EntityThaumicSlime.java,thaumcraft.common.entities.monster,EntityThaumicSlime,442,4ae15c79994b49752efb5720d0312d1cb3e8a19f
thaumcraft/common/entities/monster/EntityWatcher.java,thaumcraft.common.entities.monster,EntityWatcher,726,c2ecd8af2a646fa8165f54260c302a91237da96e
thaumcraft/common/entities/monster/EntityWisp.java,thaumcraft.common.entities.monster,EntityWisp,420,5a8619cddb37fb2c296bb3b2e065b72b7c6be2e8
thaumcraft/common/entities/monster/boss/EntityCultistLeader.java,thaumcraft.common.entities.monster.boss,EntityCultistLeader,215,3bd6b149fdbab12d8dbdb6e2249a4e941663b92c
thaumcraft/common/entities/monster/boss/EntityCultistPortal.java,thaumcraft.common.entities.monster.boss,EntityCultistPortal,344,8f901677659b9ab737e1a057eed1ac0497b06ab5
thaumcraft/common/entities/monster/boss/EntityEldritchGolem.java,thaumcraft.common.entities.monster.boss,EntityEldritchGolem,376,f2f9b23e9bf29efceee016e854ba6f4b25efcd06
thaumcraft/common/entities/monster/boss/EntityEldritchWarden.java,thaumcraft.common.entities.monster.boss,EntityEldritchWarden,473,4bea17537ac4beef6fe1464433a6ae36b8c2e97b
thaumcraft/common/entities/monster/boss/EntityTaintacleGiant.java,thaumcraft.common.entities.monster.boss,EntityTaintacleGiant,156,5cfd388e3a2d0e868eacc9e8355ebe29f54e596b
thaumcraft/common/entities/monster/boss/EntityThaumcraftBoss.java,thaumcraft.common.entities.monster.boss,EntityThaumcraftBoss,287,684297a44a954f31e16f5cddfe86c127d0f72bd5
thaumcraft/common/entities/monster/mods/ChampionModArmored.java,thaumcraft.common.entities.monster.mods,ChampionModArmored,35,0c37fdf7589de5397862688a2a4b67fd7ce34b13
thaumcraft/common/entities/monster/mods/ChampionModBold.java,thaumcraft.common.entities.monster.mods,ChampionModBold,37,dd4b6801aaa2e744dd8387e7f5e1bc0b4ea3fb54
thaumcraft/common/entities/monster/mods/ChampionModDummy.java,thaumcraft.common.entities.monster.mods,ChampionModDummy,22,d6f662d0588cf73edd5dea2823778e06d7ab84b3
thaumcraft/common/entities/monster/mods/ChampionModFire.java,thaumcraft.common.entities.monster.mods,ChampionModFire,36,6a15cf3d2d9e05cc1044f315ce228e4668e05fc0
thaumcraft/common/entities/monster/mods/ChampionModGrim.java,thaumcraft.common.entities.monster.mods,ChampionModGrim,37,902421b9cbedbdcabde42cd4e8fcfbca839f9eba
thaumcraft/common/entities/monster/mods/ChampionModInfested.java,thaumcraft.common.entities.monster.mods,ChampionModInfested,34,9142992f723f31c0d19aac93bc58b2a870fe470c
thaumcraft/common/entities/monster/mods/ChampionModMighty.java,thaumcraft.common.entities.monster.mods,ChampionModMighty,36,1bebd7ad97acd9251a8105292b08c201d8e38944
thaumcraft/common/entities/monster/mods/ChampionModPoison.java,thaumcraft.common.entities.monster.mods,ChampionModPoison,37,8f953e287ca37d6add8a2e3e0d2db5eacd41d893
thaumcraft/common/entities/monster/mods/ChampionModSickly.java,thaumcraft.common.entities.monster.mods,ChampionModSickly,37,e882141b66fe510af68fb5e1a19a0113f2131bfb
thaumcraft/common/entities/monster/mods/ChampionModSpined.java,thaumcraft.common.entities.monster.mods,ChampionModSpined,36,319c923c9529e4198ac44ea476b7635d94430dff
thaumcraft/common/entities/monster/mods/ChampionModUndying.java,thaumcraft.common.entities.monster.mods,ChampionModUndying,40,3bae686ba862210ce33a665675eb632aec933599
thaumcraft/common/entities/monster/mods/ChampionModVampire.java,thaumcraft.common.entities.monster.mods,ChampionModVampire,35,0d90f855b657250dc4decb5837d8a69028a56288
thaumcraft/common/entities/monster/mods/ChampionModWarded.java,thaumcraft.common.entities.monster.mods,ChampionModWarded,38,a7b0b56a0ca999fd08fddd43042701112925392d
thaumcraft/common/entities/monster/mods/ChampionModWarp.java,thaumcraft.common.entities.monster.mods,ChampionModWarp,38,b892ee7571cf62b111b857aa51b18d83e2495dd2
thaumcraft/common/entities/monster/mods/ChampionModifier.java,thaumcraft.common.entities.monster.mods,ChampionModifier,58,370879d91ce598a878d2516131bea02fcea255dc
thaumcraft/common/entities/monster/mods/IChampionModifierEffect.java,thaumcraft.common.entities.monster.mods,IChampionModifierEffect,20,9cb6039e8d6a2ef00157a711582332189d1db1a0
thaumcraft/common/entities/projectile/EntityAlumentum.java,thaumcraft.common.entities.projectile,EntityAlumentum,85,e9996b4465ad82582598e215bd90a22da64f25c8
thaumcraft/common/entities/projectile/EntityBottleTaint.java,thaumcraft.common.entities.projectile,EntityBottleTaint,101,4f90e5df8cd3175aabb9aee7ad983cf44f291431
thaumcraft/common/entities/projectile/EntityDart.java,thaumcraft.common.entities.projectile,EntityDart,100,0b34a8a9ab0390a8123dc2314bee58d6a3077d7d
thaumcraft/common/entities/projectile/EntityEldritchOrb.java,thaumcraft.common.entities.projectile,EntityEldritchOrb,110,c2aabc74112771bc95dd8ecaac67d23f0255f9a0
thaumcraft/common/entities/projectile/EntityEmber.java,thaumcraft.common.entities.projectile,EntityEmber,191,9916113bd5f87d986deac335832369c172c54455
thaumcraft/common/entities/projectile/EntityExplosiveOrb.java,thaumcraft.common.entities.projectile,EntityExplosiveOrb,116,4e8f9a504ca8ccb68746e1c30920fb488a6ddd38
thaumcraft/common/entities/projectile/EntityFrostShard.java,thaumcraft.common.entities.projectile,EntityFrostShard,244,79b2e4345e014a0cda06131b45b9b220764c878c
thaumcraft/common/entities/projectile/EntityGolemOrb.java,thaumcraft.common.entities.projectile,EntityGolemOrb,145,a37ba39b9ba70fc0e8ec2ea924e3063e90e593ef
thaumcraft/common/entities/projectile/EntityPechBlast.java,thaumcraft.common.entities.projectile,EntityPechBlast,182,ffc630946e5315ef4bedfcafa919cc260491a918
thaumcraft/common/entities/projectile/EntityPrimalArrow.java,thaumcraft.common.entities.projectile,EntityPrimalArrow,487,345065b5c6c532373818fff183df39762d391357
thaumcraft/common/entities/projectile/EntityPrimalOrb.java,thaumcraft.common.entities.projectile,EntityPrimalOrb,211,07580937946346d3b9691284690c5c7780d6098a
thaumcraft/common/entities/projectile/EntityShockOrb.java,thaumcraft.common.entities.projectile,EntityShockOrb,110,a6eb259c4d94cbed84e76564d019dcd4e2b4da2c
thaumcraft/common/items/BehaviorDispenseAlumetum.java,thaumcraft.common.items,BehaviorDispenseAlumetum,57,d67043d0c2b6975c104b9fa0bf20e99d0ad348c8
thaumcraft/common/items/ItemBathSalts.java,thaumcraft.common.items,ItemBathSalts,45,3c0d3fe4746eec6e47f875b213122cc3abba9fa6
thaumcraft/common/items/ItemBottleTaint.java,thaumcraft.common.items,ItemBottleTaint,63,39737c5872fcd72f473dead43e2fa86cb9b42352
thaumcraft/common/items/ItemBucketDeath.java,thaumcraft.common.items,ItemBucketDeath,131,966edb88ac719e596a145dbd492c90d0c662c1bf
thaumcraft/common/items/ItemBucketPure.java,thaumcraft.common.items,ItemBucketPure,131,cffe60bc4aa6d0fa3c2e89dcf2f2628b605ba32e
thaumcraft/common/items/ItemCompassStone.java,thaumcraft.common.items,ItemCompassStone,92,9c5ec547678d726e0d0a9d59da5ca6fb99e306bc
thaumcraft/common/items/ItemCrystalEssence.java,thaumcraft.common.items,ItemCrystalEssence,126,3b8445bbaaf8355ace119947f80d1baf1b562652
thaumcraft/common/items/ItemEldritchObject.java,thaumcraft.common.items,ItemEldritchObject,202,f988c256bbfb038a1b1cf3328f9301a5777464b2
thaumcraft/common/items/ItemEssence.java,thaumcraft.common.items,ItemEssence,215,93fcb3d7dd87bbfe9ee17b684d5ca030271f1394
thaumcraft/common/items/ItemInkwell.java,thaumcraft.common.items,ItemInkwell,99,6b240bf4c7a4dde3f91e7b1d3be42ca1368a8365
thaumcraft/common/items/ItemKey.java,thaumcraft.common.items,ItemKey,195,319668c3fec80190d61e87d994f72b4d69cbea8c
thaumcraft/common/items/ItemLootBag.java,thaumcraft.common.items,ItemLootBag,99,08fb63f17f5971f6818f23ed992a5d0824c5a559
thaumcraft/common/items/ItemManaBean.java,thaumcraft.common.items,ItemManaBean,217,96b38ab4dc741f95661c32d63788704895bebea5
thaumcraft/common/items/ItemNugget.java,thaumcraft.common.items,ItemNugget,93,792384a5aedc56263f75ea0eea0b57ac318c7c2f
thaumcraft/common/items/ItemNuggetEdible.java,thaumcraft.common.items,ItemNuggetEdible,51,28739e7910e527b9b4118eabe2ed587c706f77df
thaumcraft/common/items/ItemResearchNotes.java,thaumcraft.common.items,ItemResearchNotes,181,b1dc9fe119545333eaee6190f88f1d9b2d028290
thaumcraft/common/items/ItemResource.java,thaumcraft.common.items,ItemResource,353,7e801a49ece21519bdb1afcc2e8fc6131ca8d7d9
thaumcraft/common/items/ItemSanitySoap.java,thaumcraft.common.items,ItemSanitySoap,119,59d7c0b47282874dbf6b5c27ee0b986137487f98
thaumcraft/common/items/ItemShard.java,thaumcraft.common.items,ItemShard,70,2090f992b37653633b158d888d63d5690a3106ef
thaumcraft/common/items/ItemTripleMeatTreat.java,thaumcraft.common.items,ItemTripleMeatTreat,44,a500261a3c2da1cf828de0a21baf19018207a775
thaumcraft/common/items/ItemWispEssence.java,thaumcraft.common.items,ItemWispEssence,104,a3b2042cfef2e2d6c2362142d1307db23a70b3e5
thaumcraft/common/items/ItemZombieBrain.java,thaumcraft.common.items,ItemZombieBrain,54,6bbef34fe9ca602edc8d962bf858c99e214202f1
thaumcraft/common/items/armor/Hover.java,thaumcraft.common.items.armor,Hover,189,fa0de44d151080bc020f190ff13daf4034dc1469
thaumcraft/common/items/armor/ItemBootsTraveller.java,thaumcraft.common.items.armor,ItemBootsTraveller,89,4081783ad0fdbab2703783232f6ea278f8dac1ab
thaumcraft/common/items/armor/ItemCultistBoots.java,thaumcraft.common.items.armor,ItemCultistBoots,88,ae005b55e8e1e6d13f0b9185bddc9a5bf41e206d
thaumcraft/common/items/armor/ItemCultistLeaderArmor.java,thaumcraft.common.items.armor,ItemCultistLeaderArmor,141,6db889dfaba764ba149080cadb8acefee8b74851
thaumcraft/common/items/armor/ItemCultistPlateArmor.java,thaumcraft.common.items.armor,ItemCultistPlateArmor,145,800f1815cbf745917186cd9e290770b0c8532c44
thaumcraft/common/items/armor/ItemCultistRobeArmor.java,thaumcraft.common.items.armor,ItemCultistRobeArmor,173,055d64844a8f49bc0fda2ccc0bed18c878cbc669
thaumcraft/common/items/armor/ItemFortressArmor.java,thaumcraft.common.items.armor,ItemFortressArmor,226,4509732f04c9a7c69f7682983b555c2e49b155f5
thaumcraft/common/items/armor/ItemGoggles.java,thaumcraft.common.items.armor,ItemGoggles,98,5ff4b0472cba9cb487426f2fc111428acc6d134e
thaumcraft/common/items/armor/ItemHoverHarness.java,thaumcraft.common.items.armor,ItemHoverHarness,150,e963c78185a39583eb3d37c9a66aaadbbef7a19a
thaumcraft/common/items/armor/ItemRobeArmor.java,thaumcraft.common.items.armor,ItemRobeArmor,190,cdc1a9a14b4249206cebb22fc37f1519c2810aba
thaumcraft/common/items/armor/ItemThaumiumArmor.java,thaumcraft.common.items.armor,ItemThaumiumArmor,79,c7534da279791f91f452fb416719138768d816ea
thaumcraft/common/items/armor/ItemVoidArmor.java,thaumcraft.common.items.armor,ItemVoidArmor,104,02c73688154de8a99aa2a018652c7d206018d83c
thaumcraft/common/items/armor/ItemVoidRobeArmor.java,thaumcraft.common.items.armor,ItemVoidRobeArmor,326,5b56dcb319582c979fafd89f3594c3a6cad947ec
thaumcraft/common/items/armor/RecipesRobeArmorDyes.java,thaumcraft.common.items.armor,RecipesRobeArmorDyes,162,fa87f5f94c5a260da97c2b7aa9afd3958751f753
thaumcraft/common/items/armor/RecipesVoidRobeArmorDyes.java,thaumcraft.common.items.armor,RecipesVoidRobeArmorDyes,162,e510a09a7e6430ceb0cd4a6895ce0a1961e60f68
thaumcraft/common/items/baubles/ItemAmuletRunic.java,thaumcraft.common.items.baubles,ItemAmuletRunic,100,20c24f7317979e5f4dbdf379831b147e0de0fb34
thaumcraft/common/items/baubles/ItemAmuletVis.java,thaumcraft.common.items.baubles,ItemAmuletVis,232,074104e65bc4be88282726b26a49587ea7c2b502
thaumcraft/common/items/baubles/ItemBaubleBlanks.java,thaumcraft.common.items.baubles,ItemBaubleBlanks,146,b1127660506372313880e163da19072c50221de1
thaumcraft/common/items/baubles/ItemGirdleHover.java,thaumcraft.common.items.baubles,ItemGirdleHover,93,e458981e0ea87c6090045c85fd8270691dbd8f1f
thaumcraft/common/items/baubles/ItemGirdleRunic.java,thaumcraft.common.items.baubles,ItemGirdleRunic,101,d9b7dcbbb04eb49cd7017d0156699f7062f41b8c
thaumcraft/common/items/baubles/ItemRingRunic.java,thaumcraft.common.items.baubles,ItemRingRunic,104,934545796e7c7acd38971a87aefe1bdd66b6c7fb
thaumcraft/common/items/equipment/ItemBowBone.java,thaumcraft.common.items.equipment,ItemBowBone,200,0fcf38366aedf6390af51317a1510b74f7b04042
thaumcraft/common/items/equipment/ItemCrimsonSword.java,thaumcraft.common.items.equipment,ItemCrimsonSword,104,f2b2708aa7b49d1dfbf4bade48951e373b139424
thaumcraft/common/items/equipment/ItemElementalAxe.java,thaumcraft.common.items.equipment,ItemElementalAxe,193,14a848a7b7e6d82c44baa8074291886ae137b882
thaumcraft/common/items/equipment/ItemElementalHoe.java,thaumcraft.common.items.equipment,ItemElementalHoe,106,5143c47a0aa26bcd4f4d0bd41a930b0cd0cfb447
thaumcraft/common/items/equipment/ItemElementalPickaxe.java,thaumcraft.common.items.equipment,ItemElementalPickaxe,94,bc2d091c97023734b727aaa1c3b44a6bba444280
thaumcraft/common/items/equipment/ItemElementalShovel.java,thaumcraft.common.items.equipment,ItemElementalShovel,352,ae6fee3a927c3d7fc8510a1dc1dae29d129ea9e7
thaumcraft/common/items/equipment/ItemElementalSword.java,thaumcraft.common.items.equipment,ItemElementalSword,298,cdb788035919784753b1cda49ddc2502a6ba5d32
thaumcraft/common/items/equipment/ItemPrimalArrow.java,thaumcraft.common.items.equipment,ItemPrimalArrow,62,d2c150b749b333c13e45084c9f86a2a3f72644e7
thaumcraft/common/items/equipment/ItemPrimalCrusher.java,thaumcraft.common.items.equipment,ItemPrimalCrusher,200,41da9494a97c3f0b60d8a55fd1de6241d88a63ec
thaumcraft/common/items/equipment/ItemThaumiumAxe.java,thaumcraft.common.items.equipment,ItemThaumiumAxe,61,22304cd7ea9591799a79117a266f89326a31596f
thaumcraft/common/items/equipment/ItemThaumiumHoe.java,thaumcraft.common.items.equipment,ItemThaumiumHoe,55,2e233551e15fdb1c29aae40bf2a38a62cd9e8f84
thaumcraft/common/items/equipment/ItemThaumiumPickaxe.java,thaumcraft.common.items.equipment,ItemThaumiumPickaxe,60,147dbf3e1e80b5d7774b08a7365b54582aa87930
thaumcraft/common/items/equipment/ItemThaumiumShovel.java,thaumcraft.common.items.equipment,ItemThaumiumShovel,63,6c0c79893fcf5fcf5b438d643143f6aa2a778dab
thaumcraft/common/items/equipment/ItemThaumiumSword.java,thaumcraft.common.items.equipment,ItemThaumiumSword,53,9b6a61929bb98cbb564e6ad88456600795f13a57
thaumcraft/common/items/equipment/ItemVoidAxe.java,thaumcraft.common.items.equipment,ItemVoidAxe,98,cf8c3c4d6d84433d8130e61ec997093548761984
thaumcraft/common/items/equipment/ItemVoidHoe.java,thaumcraft.common.items.equipment,ItemVoidHoe,90,262f2cc9023e2655304c7e1f261345502eb3f0d3
thaumcraft/common/items/equipment/ItemVoidPickaxe.java,thaumcraft.common.items.equipment,ItemVoidPickaxe,96,0ebb8df54629f7347c3dac3799ce2a9b2b3a68cd
thaumcraft/common/items/equipment/ItemVoidShovel.java,thaumcraft.common.items.equipment,ItemVoidShovel,96,69130ec512357835d51af1866e65e96feb4787e9
thaumcraft/common/items/equipment/ItemVoidSword.java,thaumcraft.common.items.equipment,ItemVoidSword,97,f3bc63d1f3f4504bcf349cb363a11b7678b073a6
thaumcraft/common/items/relics/ItemHandMirror.java,thaumcraft.common.items.relics,ItemHandMirror,193,70cc49cd03add051514e0368379e755b6e3fc222
thaumcraft/common/items/relics/ItemResonator.java,thaumcraft.common.items.relics,ItemResonator,117,880ceefdaa416082b22ee98026327effb7949d54
thaumcraft/common/items/relics/ItemSanityChecker.java,thaumcraft.common.items.relics,ItemSanityChecker,66,0eb5429870c63faba850feb1ab85e1f4a0613484
thaumcraft/common/items/relics/ItemThaumometer.java,thaumcraft.common.items.relics,ItemThaumometer,187,56e931c860da07e561220ebac97962e1e7573c39
thaumcraft/common/items/relics/ItemThaumonomicon.java,thaumcraft.common.items.relics,ItemThaumonomicon,133,2710df6ee961a92a10704f04a3eb4dfba13468c6
thaumcraft/common/items/wands/ItemFocusPouch.java,thaumcraft.common.items.wands,ItemFocusPouch,113,8c50a01c182c45dfb177c07e2bc942c8e7af3399
thaumcraft/common/items/wands/ItemFocusPouchBauble.java,thaumcraft.common.items.wands,ItemFocusPouchBauble,44,27cb452e162cad952009339651b84e7fdaa003e8
thaumcraft/common/items/wands/ItemWandCap.java,thaumcraft.common.items.wands,ItemWandCap,78,c394b8dd4d61481b37f535a29e7d07c1309b0618
thaumcraft/common/items/wands/ItemWandCasting.java,thaumcraft.common.items.wands,ItemWandCasting,704,d8c4495fe317ebd5aed7dc29caf8424f4c509982
thaumcraft/common/items/wands/ItemWandRod.java,thaumcraft.common.items.wands,ItemWandRod,94,9c2c1ab02d59ea27dc7aa86e05c417f43201f746
thaumcraft/common/items/wands/WandManager.java,thaumcraft.common.items.wands,WandManager,905,a7d8ff4c8d69d1037259e796769605f4a35c0b5d
thaumcraft/common/items/wands/WandRodPrimalOnUpdate.java,thaumcraft.common.items.wands,WandRodPrimalOnUpdate,51,9207838ea602ed076e6536d4e1b3e74345433e0b
thaumcraft/common/items/wands/foci/ItemFocusExcavation.java,thaumcraft.common.items.wands.foci,ItemFocusExcavation,321,8605701ebe7d9d0e4d3c1c935ea0d66bc753c550
thaumcraft/common/items/wands/foci/ItemFocusFire.java,thaumcraft.common.items.wands.foci,ItemFocusFire,175,962f75f52809bd8b2094bcf936988c2e655fd53f
thaumcraft/common/items/wands/foci/ItemFocusFrost.java,thaumcraft.common.items.wands.foci,ItemFocusFrost,125,51e743a68f0992f39d73a252a96b2d77b132f312
thaumcraft/common/items/wands/foci/ItemFocusHellbat.java,thaumcraft.common.items.wands.foci,ItemFocusHellbat,178,f5aa0debd442beabc6288611a3e4ed8899f1dd8b
thaumcraft/common/items/wands/foci/ItemFocusPech.java,thaumcraft.common.items.wands.foci,ItemFocusPech,105,95075ce9576692cccf6a05c0b83e6f85f878379f
thaumcraft/common/items/wands/foci/ItemFocusPortableHole.java,thaumcraft.common.items.wands.foci,ItemFocusPortableHole,161,60c88abcc7aa85ba7ef19c1eef9a536ed1045948
thaumcraft/common/items/wands/foci/ItemFocusPrimal.java,thaumcraft.common.items.wands.foci,ItemFocusPrimal,109,644970b74baceac426e5d211fdef6f89035bc850
thaumcraft/common/items/wands/foci/ItemFocusShock.java,thaumcraft.common.items.wands.foci,ItemFocusShock,263,828048f4b7b23ce822b90426422969fa1fdda367
thaumcraft/common/items/wands/foci/ItemFocusTrade.java,thaumcraft.common.items.wands.foci,ItemFocusTrade,321,20972cb387479d1aa639c2ca6d6bc39b06d0b775
thaumcraft/common/items/wands/foci/ItemFocusWarding.java,thaumcraft.common.items.wands.foci,ItemFocusWarding,301,0195dbe68910f83d440d0e36448cd9d58d07e958
thaumcraft/common/lib/CreativeTabThaumcraft.java,thaumcraft.common.lib,CreativeTabThaumcraft,32,42fd51457b2380ff44ff79eb40623aed408b8e7b
thaumcraft/common/lib/CustomSoundType.java,thaumcraft.common.lib,CustomSoundType,35,82b663efb5c86370d770df15711fe4b3338e3b9d
thaumcraft/common/lib/FakeThaumcraftPlayer.java,thaumcraft.common.lib,FakeThaumcraftPlayer,34,568bb1b104a8c645c9b89c6d312e2e87455485c7
thaumcraft/common/lib/HexUtils.java,thaumcraft.common.lib,HexUtils,171,ff114da927153ba269df1ffad70c75e075ee0e26
thaumcraft/common/lib/InternalMethodHandler.java,thaumcraft.common.lib,InternalMethodHandler,97,8d5a1968fdb81f3b96b43c280c7bb100849200c9
thaumcraft/common/lib/RefGui.java,thaumcraft.common.lib,RefGui,28,83b196a6018e2c2896a4510232802355796f68fc
thaumcraft/common/lib/TCVec3.java,thaumcraft.common.lib,TCVec3,267,783345791dda235776ccfca11d94b24490fe59ba
thaumcraft/common/lib/TCVec3Pool.java,thaumcraft.common.lib,TCVec3Pool,114,3d5f1a2a41777290013c29268d74a5e17ba60b89
thaumcraft/common/lib/UUIDHelper.java,thaumcraft.common.lib,UUIDHelper,91,5d54bc4daa0376b7013b45a098c840b1d452661e
thaumcraft/common/lib/WarpEvents.java,thaumcraft.common.lib,WarpEvents,479,86e8e5ecc3e92ce385f06cc74adc4bb02a9e4705
thaumcraft/common/lib/crafting/ArcaneSceptreRecipe.java,thaumcraft.common.lib.crafting,ArcaneSceptreRecipe,206,ce41203ca80ebe0e0780888a1bff31f2389044e2
thaumcraft/common/lib/crafting/ArcaneWandRecipe.java,thaumcraft.common.lib.crafting,ArcaneWandRecipe,195,6446ac0ad26c50844de530958128848e53a41832
thaumcraft/common/lib/crafting/InfusionRunicAugmentRecipe.java,thaumcraft.common.lib.crafting,InfusionRunicAugmentRecipe,147,a195cc6c78e242551ffde7cfbc19aa07c86b6a13
thaumcraft/common/lib/crafting/ShapelessNBTOreRecipe.java,thaumcraft.common.lib.crafting,ShapelessNBTOreRecipe,158,c8fc7c84f5944f4c397e804aea260525dad120ca
thaumcraft/common/lib/crafting/ThaumcraftCraftingManager.java,thaumcraft.common.lib.crafting,ThaumcraftCraftingManager,912,765c37add6684e425bae94e84d026996cbb55a84
thaumcraft/common/lib/enchantment/EnchantmentFrugal.java,thaumcraft.common.lib.enchantment,EnchantmentFrugal,76,2784f14413b0115209ce45a666ded16c92b96a0d
thaumcraft/common/lib/enchantment/EnchantmentHaste.java,thaumcraft.common.lib.enchantment,EnchantmentHaste,62,0abac3fd7c8e8ba84c1592346ec8334dc6df7674
thaumcraft/common/lib/enchantment/EnchantmentPotency.java,thaumcraft.common.lib.enchantment,EnchantmentPotency,61,8191d946cf895c97905b1d30b6d69184e859d2e0
thaumcraft/common/lib/enchantment/EnchantmentRepair.java,thaumcraft.common.lib.enchantment,EnchantmentRepair,64,f35291c6a833b62fc4ce94f4dfe6bfcf78ff05fb
thaumcraft/common/lib/enchantment/EnchantmentWandFortune.java,thaumcraft.common.lib.enchantment,EnchantmentWandFortune,61,8f00dd513504a59dee2b058ed7af3ff181a86391
thaumcraft/common/lib/events/CommandThaumcraft.java,thaumcraft.common.lib.events,CommandThaumcraft,361,dc1548a4c0811ed41687321ba88d5dddc33798d5
thaumcraft/common/lib/events/EssentiaHandler.java,thaumcraft.common.lib.events,EssentiaHandler,191,55ec73cc96bce0a94f61f686ed1ba3085ddb3b68
thaumcraft/common/lib/events/EventHandlerEntity.java,thaumcraft.common.lib.events,EventHandlerEntity,753,9562a2f378b8a8635a6c15e0f0e9f379973c1f62
thaumcraft/common/lib/events/EventHandlerRunic.java,thaumcraft.common.lib.events,EventHandlerRunic,335,7886c246a44a63ef51ad88751524cb13e6e2d566
thaumcraft/common/lib/events/EventHandlerWorld.java,thaumcraft.common.lib.events,EventHandlerWorld,274,bba5043a944c8e3f0bffda838a39582fcb25770b
thaumcraft/common/lib/events/KeyHandler.java,thaumcraft.common.lib.events,KeyHandler,146,2c926192e84ea7a5e8208ebc38e07bb5dcbc02c2
thaumcraft/common/lib/events/ServerTickEventsFML.java,thaumcraft.common.lib.events,ServerTickEventsFML,272,7aa6451c65e818327d15b2238d3e2a6275302e7a
thaumcraft/common/lib/network/EventHandlerNetwork.java,thaumcraft.common.lib.network,EventHandlerNetwork,96,734694ad966acbf1b82c5d3b9808877f780aeacc
thaumcraft/common/lib/network/PacketHandler.java,thaumcraft.common.lib.network,PacketHandler,107,4496178f89b9cd7318ab57d2b0e2417ca43b23ed
thaumcraft/common/lib/network/fx/PacketFXBeamPulse.java,thaumcraft.common.lib.network.fx,PacketFXBeamPulse,79,6dccbbfb877851ecd985a7393bd9154756cfe1af
thaumcraft/common/lib/network/fx/PacketFXBeamPulseGolemBoss.java,thaumcraft.common.lib.network.fx,PacketFXBeamPulseGolemBoss,79,0a5e1a6dc3d1e126598c6d2fe181554171561da4
thaumcraft/common/lib/network/fx/PacketFXBlockArc.java,thaumcraft.common.lib.network.fx,PacketFXBlockArc,67,144917c94d0df1d3371d105ae5af574c42b18200
thaumcraft/common/lib/network/fx/PacketFXBlockBubble.java,thaumcraft.common.lib.network.fx,PacketFXBlockBubble,82,0e45fdb3ffbc5f37b2724899e5871a032bfb15da
thaumcraft/common/lib/network/fx/PacketFXBlockDig.java,thaumcraft.common.lib.network.fx,PacketFXBlockDig,101,d7dd104fe5458e16b9d98e740c247f128866cdf6
thaumcraft/common/lib/network/fx/PacketFXBlockSparkle.java,thaumcraft.common.lib.network.fx,PacketFXBlockSparkle,52,0206172d136829ca88d5563f2846895cf1c1a8e1
thaumcraft/common/lib/network/fx/PacketFXBlockZap.java,thaumcraft.common.lib.network.fx,PacketFXBlockZap,56,4dffaa6c16be0ab3555861b40a7e8c200e63fd63
thaumcraft/common/lib/network/fx/PacketFXEssentiaSource.java,thaumcraft.common.lib.network.fx,PacketFXEssentiaSource,76,cd007b9b58b82be547392607af046803bb053895
thaumcraft/common/lib/network/fx/PacketFXInfusionSource.java,thaumcraft.common.lib.network.fx,PacketFXInfusionSource,86,4f3567a8fb3e88fe5e1165b252361b027fac1ff3
thaumcraft/common/lib/network/fx/PacketFXShield.java,thaumcraft.common.lib.network.fx,PacketFXShield,97,e5d17fa0672ef1d356c3b8620959c47f7408ea65
thaumcraft/common/lib/network/fx/PacketFXSonic.java,thaumcraft.common.lib.network.fx,PacketFXSonic,53,da550d090e7d708cb4128bdc9a912222b143c9b6
thaumcraft/common/lib/network/fx/PacketFXVisDrain.java,thaumcraft.common.lib.network.fx,PacketFXVisDrain,78,949d0ffb3c279a50603722332f9d69a6443e77a2
thaumcraft/common/lib/network/fx/PacketFXWispZap.java,thaumcraft.common.lib.network.fx,PacketFXWispZap,61,fb2bb69dfef650dd42ffb3bbe34d2309971087e4
