record_type,original_path,port_paths,status,application_status,priority,original_sha1,original_sha256,port_sha1,reference_count,references,byte_exact_core_copy_count,byte_exact_shipped_count,notes,original_width,original_height,original_mode,original_bit_depth_estimate,original_has_alpha,original_alpha_min,original_alpha_max,original_transparent_pixels,original_partial_alpha_pixels,original_parse,original_frametime,original_interpolate,original_explicit_frames,original_frame_spec
ORIGINAL,textures/models/hemis7.png,models/hemis7.png | original/thaumcraft4/models/hemis7.png,MATCH,USED,P1,78f170c5c7c25319e44906bbbf094191f59fca20,055c3b7f6042b43c937571e3e8d8fde3046c5403ec4c4f51024d1ce59c8e9c5e,78f170c5c7c25319e44906bbbf094191f59fca20,1,models/hemis7.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,128,RGBA,32,True,0,242,14903,1481,,,,,
ORIGINAL,textures/models/hemis7.png.mcmeta,misc/home.png.mcmeta | misc/mark.png.mcmeta | misc/nodes.png.mcmeta | misc/particlefield.png.mcmeta | misc/particles.png.mcmeta | misc/particles2.png.mcmeta | misc/script.png.mcmeta | misc/vortex.png.mcmeta | misc/wisp.png.mcmeta | misc/wispy.png.mcmeta | models/hemis1.png.mcmeta | models/hemis10.png.mcmeta | models/hemis11.png.mcmeta | models/hemis12.png.mcmeta | models/hemis13.png.mcmeta | models/hemis14.png.mcmeta | models/hemis15.png.mcmeta | models/hemis2.png.mcmeta | models/hemis3.png.mcmeta | models/hemis4.png.mcmeta | models/hemis5.png.mcmeta | models/hemis6.png.mcmeta | models/hemis7.png.mcmeta | models/hemis8.png.mcmeta | models/hemis9.png.mcmeta | models/ripple.png.mcmeta | models/ripple1.png.mcmeta | models/ripple10.png.mcmeta | models/ripple11.png.mcmeta | models/ripple12.png.mcmeta | models/ripple13.png.mcmeta | models/ripple14.png.mcmeta | models/ripple15.png.mcmeta | models/ripple2.png.mcmeta | models/ripple3.png.mcmeta | models/ripple4.png.mcmeta | models/ripple5.png.mcmeta | models/ripple6.png.mcmeta | models/ripple7.png.mcmeta | models/ripple8.png.mcmeta | models/ripple9.png.mcmeta | models/scanscreen.png.mcmeta | original/thaumcraft4/misc/home.png.mcmeta | original/thaumcraft4/misc/mark.png.mcmeta | original/thaumcraft4/misc/nodes.png.mcmeta | original/thaumcraft4/misc/particlefield.png.mcmeta | original/thaumcraft4/misc/particles.png.mcmeta | original/thaumcraft4/misc/particles2.png.mcmeta | original/thaumcraft4/misc/script.png.mcmeta | original/thaumcraft4/misc/vortex.png.mcmeta | original/thaumcraft4/misc/wisp.png.mcmeta | original/thaumcraft4/misc/wispy.png.mcmeta | original/thaumcraft4/models/hemis1.png.mcmeta | original/thaumcraft4/models/hemis10.png.mcmeta | original/thaumcraft4/models/hemis11.png.mcmeta | original/thaumcraft4/models/hemis12.png.mcmeta | original/thaumcraft4/models/hemis13.png.mcmeta | original/thaumcraft4/models/hemis14.png.mcmeta | original/thaumcraft4/models/hemis15.png.mcmeta | original/thaumcraft4/models/hemis2.png.mcmeta | original/thaumcraft4/models/hemis3.png.mcmeta | original/thaumcraft4/models/hemis4.png.mcmeta | original/thaumcraft4/models/hemis5.png.mcmeta | original/thaumcraft4/models/hemis6.png.mcmeta | original/thaumcraft4/models/hemis7.png.mcmeta | original/thaumcraft4/models/hemis8.png.mcmeta | original/thaumcraft4/models/hemis9.png.mcmeta | original/thaumcraft4/models/ripple.png.mcmeta | original/thaumcraft4/models/ripple1.png.mcmeta | original/thaumcraft4/models/ripple10.png.mcmeta | original/thaumcraft4/models/ripple11.png.mcmeta | original/thaumcraft4/models/ripple12.png.mcmeta | original/thaumcraft4/models/ripple13.png.mcmeta | original/thaumcraft4/models/ripple14.png.mcmeta | original/thaumcraft4/models/ripple15.png.mcmeta | original/thaumcraft4/models/ripple2.png.mcmeta | original/thaumcraft4/models/ripple3.png.mcmeta | original/thaumcraft4/models/ripple4.png.mcmeta | original/thaumcraft4/models/ripple5.png.mcmeta | original/thaumcraft4/models/ripple6.png.mcmeta | original/thaumcraft4/models/ripple7.png.mcmeta | original/thaumcraft4/models/ripple8.png.mcmeta | original/thaumcraft4/models/ripple9.png.mcmeta | original/thaumcraft4/models/scanscreen.png.mcmeta,MATCH,USED,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,42,misc/home.png.mcmeta:1 | misc/mark.png.mcmeta:1 | misc/nodes.png.mcmeta:1 | misc/particlefield.png.mcmeta:1 | misc/particles.png.mcmeta:1 | misc/particles2.png.mcmeta:1 | misc/script.png.mcmeta:1 | misc/vortex.png.mcmeta:1 | misc/wisp.png.mcmeta:1 | misc/wispy.png.mcmeta:1 | models/hemis1.png.mcmeta:1 | models/hemis10.png.mcmeta:1 | models/hemis11.png.mcmeta:1 | models/hemis12.png.mcmeta:1 | models/hemis13.png.mcmeta:1 | models/hemis14.png.mcmeta:1 | models/hemis15.png.mcmeta:1 | models/hemis2.png.mcmeta:1 | models/hemis3.png.mcmeta:1 | models/hemis4.png.mcmeta:1 | models/hemis5.png.mcmeta:1 | models/hemis6.png.mcmeta:1 | models/hemis7.png.mcmeta:1 | models/hemis8.png.mcmeta:1 | models/hemis9.png.mcmeta:1 | models/ripple.png.mcmeta:1 | models/ripple1.png.mcmeta:1 | models/ripple10.png.mcmeta:1 | models/ripple11.png.mcmeta:1 | models/ripple12.png.mcmeta:1 | models/ripple13.png.mcmeta:1 | models/ripple14.png.mcmeta:1 | models/ripple15.png.mcmeta:1 | models/ripple2.png.mcmeta:1 | models/ripple3.png.mcmeta:1 | models/ripple4.png.mcmeta:1 | models/ripple5.png.mcmeta:1 | models/ripple6.png.mcmeta:1 | models/ripple7.png.mcmeta:1 | models/ripple8.png.mcmeta:1 | models/ripple9.png.mcmeta:1 | models/scanscreen.png.mcmeta:1,42,84,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/models/hemis8.png,models/hemis8.png | original/thaumcraft4/models/hemis8.png,MATCH,USED,P1,dc4223fba7ecea21b94d2d2f235165a8b75a57f6,7b731d78414422998c6eff61f32a6717c1d0fa47bc89d5ee123f3e26bf8ccf17,dc4223fba7ecea21b94d2d2f235165a8b75a57f6,1,models/hemis8.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,128,RGBA,32,True,0,232,14830,1554,,,,,
ORIGINAL,textures/models/hemis8.png.mcmeta,misc/home.png.mcmeta | misc/mark.png.mcmeta | misc/nodes.png.mcmeta | misc/particlefield.png.mcmeta | misc/particles.png.mcmeta | misc/particles2.png.mcmeta | misc/script.png.mcmeta | misc/vortex.png.mcmeta | misc/wisp.png.mcmeta | misc/wispy.png.mcmeta | models/hemis1.png.mcmeta | models/hemis10.png.mcmeta | models/hemis11.png.mcmeta | models/hemis12.png.mcmeta | models/hemis13.png.mcmeta | models/hemis14.png.mcmeta | models/hemis15.png.mcmeta | models/hemis2.png.mcmeta | models/hemis3.png.mcmeta | models/hemis4.png.mcmeta | models/hemis5.png.mcmeta | models/hemis6.png.mcmeta | models/hemis7.png.mcmeta | models/hemis8.png.mcmeta | models/hemis9.png.mcmeta | models/ripple.png.mcmeta | models/ripple1.png.mcmeta | models/ripple10.png.mcmeta | models/ripple11.png.mcmeta | models/ripple12.png.mcmeta | models/ripple13.png.mcmeta | models/ripple14.png.mcmeta | models/ripple15.png.mcmeta | models/ripple2.png.mcmeta | models/ripple3.png.mcmeta | models/ripple4.png.mcmeta | models/ripple5.png.mcmeta | models/ripple6.png.mcmeta | models/ripple7.png.mcmeta | models/ripple8.png.mcmeta | models/ripple9.png.mcmeta | models/scanscreen.png.mcmeta | original/thaumcraft4/misc/home.png.mcmeta | original/thaumcraft4/misc/mark.png.mcmeta | original/thaumcraft4/misc/nodes.png.mcmeta | original/thaumcraft4/misc/particlefield.png.mcmeta | original/thaumcraft4/misc/particles.png.mcmeta | original/thaumcraft4/misc/particles2.png.mcmeta | original/thaumcraft4/misc/script.png.mcmeta | original/thaumcraft4/misc/vortex.png.mcmeta | original/thaumcraft4/misc/wisp.png.mcmeta | original/thaumcraft4/misc/wispy.png.mcmeta | original/thaumcraft4/models/hemis1.png.mcmeta | original/thaumcraft4/models/hemis10.png.mcmeta | original/thaumcraft4/models/hemis11.png.mcmeta | original/thaumcraft4/models/hemis12.png.mcmeta | original/thaumcraft4/models/hemis13.png.mcmeta | original/thaumcraft4/models/hemis14.png.mcmeta | original/thaumcraft4/models/hemis15.png.mcmeta | original/thaumcraft4/models/hemis2.png.mcmeta | original/thaumcraft4/models/hemis3.png.mcmeta | original/thaumcraft4/models/hemis4.png.mcmeta | original/thaumcraft4/models/hemis5.png.mcmeta | original/thaumcraft4/models/hemis6.png.mcmeta | original/thaumcraft4/models/hemis7.png.mcmeta | original/thaumcraft4/models/hemis8.png.mcmeta | original/thaumcraft4/models/hemis9.png.mcmeta | original/thaumcraft4/models/ripple.png.mcmeta | original/thaumcraft4/models/ripple1.png.mcmeta | original/thaumcraft4/models/ripple10.png.mcmeta | original/thaumcraft4/models/ripple11.png.mcmeta | original/thaumcraft4/models/ripple12.png.mcmeta | original/thaumcraft4/models/ripple13.png.mcmeta | original/thaumcraft4/models/ripple14.png.mcmeta | original/thaumcraft4/models/ripple15.png.mcmeta | original/thaumcraft4/models/ripple2.png.mcmeta | original/thaumcraft4/models/ripple3.png.mcmeta | original/thaumcraft4/models/ripple4.png.mcmeta | original/thaumcraft4/models/ripple5.png.mcmeta | original/thaumcraft4/models/ripple6.png.mcmeta | original/thaumcraft4/models/ripple7.png.mcmeta | original/thaumcraft4/models/ripple8.png.mcmeta | original/thaumcraft4/models/ripple9.png.mcmeta | original/thaumcraft4/models/scanscreen.png.mcmeta,MATCH,USED,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,42,misc/home.png.mcmeta:1 | misc/mark.png.mcmeta:1 | misc/nodes.png.mcmeta:1 | misc/particlefield.png.mcmeta:1 | misc/particles.png.mcmeta:1 | misc/particles2.png.mcmeta:1 | misc/script.png.mcmeta:1 | misc/vortex.png.mcmeta:1 | misc/wisp.png.mcmeta:1 | misc/wispy.png.mcmeta:1 | models/hemis1.png.mcmeta:1 | models/hemis10.png.mcmeta:1 | models/hemis11.png.mcmeta:1 | models/hemis12.png.mcmeta:1 | models/hemis13.png.mcmeta:1 | models/hemis14.png.mcmeta:1 | models/hemis15.png.mcmeta:1 | models/hemis2.png.mcmeta:1 | models/hemis3.png.mcmeta:1 | models/hemis4.png.mcmeta:1 | models/hemis5.png.mcmeta:1 | models/hemis6.png.mcmeta:1 | models/hemis7.png.mcmeta:1 | models/hemis8.png.mcmeta:1 | models/hemis9.png.mcmeta:1 | models/ripple.png.mcmeta:1 | models/ripple1.png.mcmeta:1 | models/ripple10.png.mcmeta:1 | models/ripple11.png.mcmeta:1 | models/ripple12.png.mcmeta:1 | models/ripple13.png.mcmeta:1 | models/ripple14.png.mcmeta:1 | models/ripple15.png.mcmeta:1 | models/ripple2.png.mcmeta:1 | models/ripple3.png.mcmeta:1 | models/ripple4.png.mcmeta:1 | models/ripple5.png.mcmeta:1 | models/ripple6.png.mcmeta:1 | models/ripple7.png.mcmeta:1 | models/ripple8.png.mcmeta:1 | models/ripple9.png.mcmeta:1 | models/scanscreen.png.mcmeta:1,42,84,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/models/hemis9.png,models/hemis9.png | original/thaumcraft4/models/hemis9.png,MATCH,USED,P1,d55e555aab395ad6407bfe1d421808741638bb09,5f24947a56e3b4b54281823eadcbfcf912c8bbe66fef2bdbbea166385f69bb17,d55e555aab395ad6407bfe1d421808741638bb09,1,models/hemis9.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,128,RGBA,32,True,0,203,15028,1356,,,,,
ORIGINAL,textures/models/hemis9.png.mcmeta,misc/home.png.mcmeta | misc/mark.png.mcmeta | misc/nodes.png.mcmeta | misc/particlefield.png.mcmeta | misc/particles.png.mcmeta | misc/particles2.png.mcmeta | misc/script.png.mcmeta | misc/vortex.png.mcmeta | misc/wisp.png.mcmeta | misc/wispy.png.mcmeta | models/hemis1.png.mcmeta | models/hemis10.png.mcmeta | models/hemis11.png.mcmeta | models/hemis12.png.mcmeta | models/hemis13.png.mcmeta | models/hemis14.png.mcmeta | models/hemis15.png.mcmeta | models/hemis2.png.mcmeta | models/hemis3.png.mcmeta | models/hemis4.png.mcmeta | models/hemis5.png.mcmeta | models/hemis6.png.mcmeta | models/hemis7.png.mcmeta | models/hemis8.png.mcmeta | models/hemis9.png.mcmeta | models/ripple.png.mcmeta | models/ripple1.png.mcmeta | models/ripple10.png.mcmeta | models/ripple11.png.mcmeta | models/ripple12.png.mcmeta | models/ripple13.png.mcmeta | models/ripple14.png.mcmeta | models/ripple15.png.mcmeta | models/ripple2.png.mcmeta | models/ripple3.png.mcmeta | models/ripple4.png.mcmeta | models/ripple5.png.mcmeta | models/ripple6.png.mcmeta | models/ripple7.png.mcmeta | models/ripple8.png.mcmeta | models/ripple9.png.mcmeta | models/scanscreen.png.mcmeta | original/thaumcraft4/misc/home.png.mcmeta | original/thaumcraft4/misc/mark.png.mcmeta | original/thaumcraft4/misc/nodes.png.mcmeta | original/thaumcraft4/misc/particlefield.png.mcmeta | original/thaumcraft4/misc/particles.png.mcmeta | original/thaumcraft4/misc/particles2.png.mcmeta | original/thaumcraft4/misc/script.png.mcmeta | original/thaumcraft4/misc/vortex.png.mcmeta | original/thaumcraft4/misc/wisp.png.mcmeta | original/thaumcraft4/misc/wispy.png.mcmeta | original/thaumcraft4/models/hemis1.png.mcmeta | original/thaumcraft4/models/hemis10.png.mcmeta | original/thaumcraft4/models/hemis11.png.mcmeta | original/thaumcraft4/models/hemis12.png.mcmeta | original/thaumcraft4/models/hemis13.png.mcmeta | original/thaumcraft4/models/hemis14.png.mcmeta | original/thaumcraft4/models/hemis15.png.mcmeta | original/thaumcraft4/models/hemis2.png.mcmeta | original/thaumcraft4/models/hemis3.png.mcmeta | original/thaumcraft4/models/hemis4.png.mcmeta | original/thaumcraft4/models/hemis5.png.mcmeta | original/thaumcraft4/models/hemis6.png.mcmeta | original/thaumcraft4/models/hemis7.png.mcmeta | original/thaumcraft4/models/hemis8.png.mcmeta | original/thaumcraft4/models/hemis9.png.mcmeta | original/thaumcraft4/models/ripple.png.mcmeta | original/thaumcraft4/models/ripple1.png.mcmeta | original/thaumcraft4/models/ripple10.png.mcmeta | original/thaumcraft4/models/ripple11.png.mcmeta | original/thaumcraft4/models/ripple12.png.mcmeta | original/thaumcraft4/models/ripple13.png.mcmeta | original/thaumcraft4/models/ripple14.png.mcmeta | original/thaumcraft4/models/ripple15.png.mcmeta | original/thaumcraft4/models/ripple2.png.mcmeta | original/thaumcraft4/models/ripple3.png.mcmeta | original/thaumcraft4/models/ripple4.png.mcmeta | original/thaumcraft4/models/ripple5.png.mcmeta | original/thaumcraft4/models/ripple6.png.mcmeta | original/thaumcraft4/models/ripple7.png.mcmeta | original/thaumcraft4/models/ripple8.png.mcmeta | original/thaumcraft4/models/ripple9.png.mcmeta | original/thaumcraft4/models/scanscreen.png.mcmeta,MATCH,USED,P1,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,42,misc/home.png.mcmeta:1 | misc/mark.png.mcmeta:1 | misc/nodes.png.mcmeta:1 | misc/particlefield.png.mcmeta:1 | misc/particles.png.mcmeta:1 | misc/particles2.png.mcmeta:1 | misc/script.png.mcmeta:1 | misc/vortex.png.mcmeta:1 | misc/wisp.png.mcmeta:1 | misc/wispy.png.mcmeta:1 | models/hemis1.png.mcmeta:1 | models/hemis10.png.mcmeta:1 | models/hemis11.png.mcmeta:1 | models/hemis12.png.mcmeta:1 | models/hemis13.png.mcmeta:1 | models/hemis14.png.mcmeta:1 | models/hemis15.png.mcmeta:1 | models/hemis2.png.mcmeta:1 | models/hemis3.png.mcmeta:1 | models/hemis4.png.mcmeta:1 | models/hemis5.png.mcmeta:1 | models/hemis6.png.mcmeta:1 | models/hemis7.png.mcmeta:1 | models/hemis8.png.mcmeta:1 | models/hemis9.png.mcmeta:1 | models/ripple.png.mcmeta:1 | models/ripple1.png.mcmeta:1 | models/ripple10.png.mcmeta:1 | models/ripple11.png.mcmeta:1 | models/ripple12.png.mcmeta:1 | models/ripple13.png.mcmeta:1 | models/ripple14.png.mcmeta:1 | models/ripple15.png.mcmeta:1 | models/ripple2.png.mcmeta:1 | models/ripple3.png.mcmeta:1 | models/ripple4.png.mcmeta:1 | models/ripple5.png.mcmeta:1 | models/ripple6.png.mcmeta:1 | models/ripple7.png.mcmeta:1 | models/ripple8.png.mcmeta:1 | models/ripple9.png.mcmeta:1 | models/scanscreen.png.mcmeta:1,42,84,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/models/hoverharness.png,models/hoverharness.png | original/thaumcraft4/models/hoverharness.png,MATCH,USED,P1,0162c4220f45783f1f45e827b58bda2589f113cd,a24aa5f5eb017eaf3be62da4c3afdbf7fe46637df4b8dacabcdb92c49b95951f,0162c4220f45783f1f45e827b58bda2589f113cd,1,models/hoverharness.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,64,RGBA,32,True,0,255,7565,0,,,,,
ORIGINAL,textures/models/hoverharness2.png,models/hoverharness2.png | original/thaumcraft4/models/hoverharness2.png,MATCH,USED,P1,2d01c7c4b1fe38576cd24e65bf8f1e41ff1445aa,1b55d339c57650ab2b097280ce6eb80e54303fcaa5346c78be42dfd437315261,2d01c7c4b1fe38576cd24e65bf8f1e41ff1445aa,1,models/hoverharness2.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,64,RGBA,32,True,0,255,3094,36,,,,,
ORIGINAL,textures/models/infuser.png,block/infusion_matrix_original_model.png | models/infuser.png | original/thaumcraft4/models/infuser.png,MATCH,USED,P1,b10f6f6935c76b6dfc6856043bdff2016b3a61c2,398b9e9805ae2ea64ac1eda865c69a9d7ade78ae1a06fe591fe14a905fdaa6a4,b10f6f6935c76b6dfc6856043bdff2016b3a61c2,3,models/infuser.png:2 | original/thaumcraft4/models/infuser.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,64,RGBA,32,True,0,255,2068,486,,,,,
ORIGINAL,textures/models/jar.png,models/jar.png | original/thaumcraft4/models/jar.png,MATCH,USED,P0,8829ba0c6375f67401350cb63582cb099a649ffd,1db2b38056e136bf978d5f6d2eefe63ae6023a0024a04e88559510d8f5006158,8829ba0c6375f67401350cb63582cb099a649ffd,3,models/jar.png:1 | original/thaumcraft4/models/jar.png:2,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,32,RGBA,32,True,0,255,1284,644,,,,,
ORIGINAL,textures/models/jar_void.png,models/jar_void.png | original/thaumcraft4/models/jar_void.png,MATCH,USED,P0,53847c4aa00634aa17972f442c23524d8ad36c08,5c92316b61916eb67a2af57ca6ee75e61bee12086d1258e248794393d39764bc,53847c4aa00634aa17972f442c23524d8ad36c08,2,models/jar_void.png:1 | original/thaumcraft4/models/jar_void.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,32,RGBA,32,True,0,255,1284,644,,,,,
ORIGINAL,textures/models/jarbrine.png,models/jarbrine.png | original/thaumcraft4/models/jarbrine.png,MATCH,USED,P0,3a835c2eacf84ac2ac9ed4e6132248449b96f5a4,80e10124b07bdb294c039d1794ae5c0384a98772c1b121e44e60dada46950cf2,3a835c2eacf84ac2ac9ed4e6132248449b96f5a4,2,models/jarbrine.png:1 | original/thaumcraft4/models/jarbrine.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,32,RGBA,32,True,0,104,1568,480,,,,,
ORIGINAL,textures/models/label.png,models/label.png | original/thaumcraft4/models/label.png,MATCH,USED,P1,048d8ebffd49bea5503c5a58c8a185c60150bb12,81aa78bf12216d2918c5a84b602f53f2ff5703105adc245946b0f5853acbb5ab,048d8ebffd49bea5503c5a58c8a185c60150bb12,3,models/label.png:1 | original/thaumcraft4/models/label.png:2,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,60,0,,,,,
ORIGINAL,textures/models/manapod_0.png,models/manapod_0.png | original/thaumcraft4/models/manapod_0.png,MATCH,USED,P1,545d4cdbd9ab57b17a7599ad1ab44610619ec783,0dc08210ddc8b2a60119c74fa470657fdf6910ac80d593f26f1cd5fb452c4844,545d4cdbd9ab57b17a7599ad1ab44610619ec783,1,models/manapod_0.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,255,912,0,,,,,
ORIGINAL,textures/models/manapod_2.png,models/manapod_2.png | original/thaumcraft4/models/manapod_2.png,MATCH,USED,P1,7a2cdd9f30ca3ea25807626423b3228535234c00,b8d64786fdd4414a509276f5c30b34e1c40868eed42e33e06a0647748092ee83,7a2cdd9f30ca3ea25807626423b3228535234c00,1,models/manapod_2.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,255,674,0,,,,,
ORIGINAL,textures/models/moneychanger.png,models/moneychanger.png | original/thaumcraft4/models/moneychanger.png,MATCH,USED,P1,22d00f4d3793882047d940748d80b208843959e0,c97edf3f08679f3c8b21a7dc03053848ada3bfab5d9fd2fdba3494fcbb1d8ec8,22d00f4d3793882047d940748d80b208843959e0,1,models/moneychanger.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,64,RGBA,32,True,0,255,1742,0,,,,,
ORIGINAL,textures/models/node_converter.png,block/node_transducer.png | block/vis_relay.png | models/node_converter.png | original/thaumcraft4/models/node_converter.png,MATCH,USED,P0,76c1d7ae243cd21830847e71f7af6b8687bd9c79,22412becfcf1fed7c379edaf42ee67e98c1dd672d5da633fec83b5e8d6648339,76c1d7ae243cd21830847e71f7af6b8687bd9c79,11,block/node_transducer.png:4 | block/vis_relay.png:4 | models/node_converter.png:1 | original/thaumcraft4/models/node_converter.png:2,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,255,485,0,,,,,
ORIGINAL,textures/models/node_converter_over.png,block/node_transducer_over.png | models/node_converter_over.png | original/thaumcraft4/models/node_converter_over.png,MATCH,USED,P0,0632df612ea06194c0962c61da6ec2e1e742c985,28851f313fd31f743b1d3c6ece525675f6eb0ec28036f26d826953bd426be986,0632df612ea06194c0962c61da6ec2e1e742c985,2,models/node_converter_over.png:1 | original/thaumcraft4/models/node_converter_over.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,255,939,0,,,,,
ORIGINAL,textures/models/node_stabilizer.png,models/node_stabilizer.png | original/thaumcraft4/models/node_stabilizer.png,MATCH,USED,P0,052a184a7e0fd92a84d608ccb565b6ab7b31dd1b,0568b98bb69e56a068818bdeb027e527a08f50fb177772a9e32d680b01da1d39,052a184a7e0fd92a84d608ccb565b6ab7b31dd1b,5,models/node_stabilizer.png:1 | original/thaumcraft4/models/node_stabilizer.png:4,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,255,464,0,,,,,
ORIGINAL,textures/models/node_stabilizer_over.png,block/advanced_node_stabilizer.png | models/node_stabilizer_over.png | original/thaumcraft4/models/node_stabilizer_over.png,MATCH,USED,P0,be8970104b28df35fbe28be1b2036ef2eeb859c6,2604fbf6f8f5f4e1002fe66d6019d1725fb96c1d8f094b8f9beeb91dba87f57f,be8970104b28df35fbe28be1b2036ef2eeb859c6,4,block/advanced_node_stabilizer.png:1 | models/node_stabilizer_over.png:1 | original/thaumcraft4/models/node_stabilizer_over.png:2,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,255,960,0,,,,,
ORIGINAL,textures/models/obelisk_cap.png,models/obelisk_cap.png | original/thaumcraft4/models/obelisk_cap.png,MATCH,USED,P1,c097565fb4c9d9752aabc2799a205fca3e6879e7,683daeaa517237f022e5a0969709d378116032c8c6e87ffbd7b033d0833bb087,c097565fb4c9d9752aabc2799a205fca3e6879e7,1,models/obelisk_cap.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,255,448,0,,,,,
ORIGINAL,textures/models/obelisk_cap_2.png,models/obelisk_cap_2.png | original/thaumcraft4/models/obelisk_cap_2.png,MATCH,USED,P1,3f70c0e56bef81e3107ff18d145b840c9f14ffb8,f8e46520fa566678b9c8703c9d1eb34261eb75471aea42ed40704bc0c237266a,3f70c0e56bef81e3107ff18d145b840c9f14ffb8,1,models/obelisk_cap_2.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,255,448,0,,,,,
ORIGINAL,textures/models/obelisk_cap_altar.png,models/obelisk_cap_altar.png | original/thaumcraft4/models/obelisk_cap_altar.png,MATCH,USED,P1,be5d6a6772c257f4b4ccef5224cd091614414727,9bc527bb5ad83965ba3dddc33d8b58f1484f7e91fb11f46d9978807cee1f5fc2,be5d6a6772c257f4b4ccef5224cd091614414727,1,models/obelisk_cap_altar.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,255,448,0,,,,,
ORIGINAL,textures/models/obelisk_side.png,models/obelisk_side.png | original/thaumcraft4/models/obelisk_side.png,MATCH,USED,P1,e93b58db639871336f0c23e61fc7e7902d0941dc,bc5c307a0d7dc403d2ec63a422a69210ba37518a2fd15c783c2041f890f31d47,e93b58db639871336f0c23e61fc7e7902d0941dc,1,models/obelisk_side.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,48,RGBA,32,True,0,255,144,488,,,,,
ORIGINAL,textures/models/obelisk_side_2.png,models/obelisk_side_2.png | original/thaumcraft4/models/obelisk_side_2.png,MATCH,USED,P1,0ec612b8d4ae5aee762fb9f654462ab17ee0df89,14dc3674c8ddfb27d784a22b1a429e4c49a0b772bf314ead996bd4c9f8f0d65d,0ec612b8d4ae5aee762fb9f654462ab17ee0df89,1,models/obelisk_side_2.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,48,RGBA,32,True,0,255,227,301,,,,,
ORIGINAL,textures/models/pech_forage.png,models/pech_forage.png | original/thaumcraft4/models/pech_forage.png,MATCH,USED,P1,62c54461b307fec2968ae8275bdb921a507ea260,92d6d4debc2ebef1a4ed8fae700cf2ea5085e35dbb8e23ea81b1b5756f7741bf,62c54461b307fec2968ae8275bdb921a507ea260,1,models/pech_forage.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,64,RGBA,32,True,0,255,6067,36,,,,,
